client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
449eb184af35630c4c8f91947a50f53c3a49711ca3a5f92e432fdb01deff3c443f76cf2733a2a084e50ea3d4a85be858e2d3380f17d1628e19e7c9c700c65f4b	common_voice_nl_18701779.mp3	Na haar beenbreuk moet ze zes weken in de gips.	1	2				nl	
4f0f64004ccf5f5bce90577e733db32ad23eda5009fc43bd61fd35e0954c7a4374e672cbbe777f3e90ba4d18c9d2dbd79fc06db19d1aa39ef44e8bc738acd497	common_voice_nl_18718321.mp3	Heb je nou twee verschillende sokken aan?	1	2	teens	male	Belgisch Nederlands	nl	
3a10adf0aed0dd0de70d776a69cd56a4a502aa77b9917937e9280658983b214b3ada77900b265b5ddcbb4c552d156dd5927eb1175c055601d469367a40150b04	common_voice_nl_18727057.mp3	De croque monsieur was verrukkelijk.	1	2	twenties	male	Nederlands Nederlands	nl	
3a10adf0aed0dd0de70d776a69cd56a4a502aa77b9917937e9280658983b214b3ada77900b265b5ddcbb4c552d156dd5927eb1175c055601d469367a40150b04	common_voice_nl_18727465.mp3	Hij had zijn baard geschoren tot een sikje.	1	2	twenties	male	Nederlands Nederlands	nl	
3a10adf0aed0dd0de70d776a69cd56a4a502aa77b9917937e9280658983b214b3ada77900b265b5ddcbb4c552d156dd5927eb1175c055601d469367a40150b04	common_voice_nl_18727471.mp3	Kan je morgen wat eten meebrengen naar de borrel?	0	2	twenties	male	Nederlands Nederlands	nl	
5d8fbcd57f807a49898b5fb0e333952cbf4ed0bac5e7f574cca886691c2900bf3110a549e44be8f939a72016390e16108421f046c0f3d7e7c34cbd648b95c1b3	common_voice_nl_18734894.mp3	Geef nooit je wachtwoord aan de telefoon.	1	2	thirties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735397.mp3	Er moeten nog elk jaar bommen onschadelijk worden gemaakt.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735417.mp3	Ik zocht tevergeefs naar de zaklamp.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735453.mp3	Kanker wordt veroorzaakt door mutaties in cellen.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735511.mp3	Ze warmde de vloeistof op boven de bunsenbrander.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735682.mp3	Ik zoek een krik om mijn wiel te vervangen.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735683.mp3	's Zomers ging ik zwemmen in de vijver van mijn buurjongen.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735685.mp3	Je slaat de nagel op de kop.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735721.mp3	Dat is eigenaardig, mijn computer doet nooit zoiets geks.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735800.mp3	Scherven brengen geluk.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735833.mp3	Marleen geeft sinds kort les op de middelbare school.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735853.mp3	Er zit een verluchtingsgat in de muur.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735895.mp3	Maximaal 10 kratten bier stond er op het bord.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18735900.mp3	De A2 loopt parallel aan de Maas in Limburg.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736034.mp3	De E313 en de E314 kruisen in Lummen.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736037.mp3	Voor jullie zal ik een Griekse salade met feta maken.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736176.mp3	Je mag naar het volgend liedje gaan.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736179.mp3	Ik zou hier die tabel invoegen.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736189.mp3	Steenkool wordt gedolven uit de grond.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736353.mp3	De soap werd door miljoenen mensen bekeken.	0	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736374.mp3	Yves, kan je lachen?	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736450.mp3	Er is een lange rij aan de kassa.	1	2	twenties	male	Nederlands Nederlands	nl	
9513c157acbaae7291141bf9cd3ac544a63754c1c98320216f7fb69761cd530613404efc7773dd8e9fee76f08403f6303a6a120ad4c7f0be14ff9d29169ab243	common_voice_nl_18736490.mp3	Door de promotie kreeg ze een nieuwe positie en een eigen kantoor.	0	2	twenties	male	Nederlands Nederlands	nl	
feec7ef38b9988097cceff1341f296d9d630f654c4364be8d032870bdc9182b4594a36978241eb1a08088e62b0f4771a4aa3e0dfce6e82cbeb9b5ba8b8edb616	common_voice_nl_18739129.mp3	Langzaam viel het zand omlaag in de zandloper.	1	2	teens	male	Belgisch Nederlands	nl	
94571d75177e70bd5684809a48a8c6387ce32f7b6d9790a287eac65309f29004f95ea4f44f9a201a991a4c1c39a96f579fe1454fb379993a4002c4949802d4e3	common_voice_nl_18750445.mp3	Je moet opletten met het eten van giftige paddenstoelen in het bos.	1	2				nl	
1320172b30aaf105021519c6aae768e299f9b55c82455f16da6e457b466883de2ba882ca7b863aa41a3d7756190f9e3fe4006fbe74bd7e5a771fd81add5c4bc5	common_voice_nl_18760338.mp3	Zij heeft een publicatie in dat wetenschappelijk tijdschrift.	1	2				nl	
1320172b30aaf105021519c6aae768e299f9b55c82455f16da6e457b466883de2ba882ca7b863aa41a3d7756190f9e3fe4006fbe74bd7e5a771fd81add5c4bc5	common_voice_nl_18760339.mp3	Aarzel niet om mij te bellen als er iets is.	0	2				nl	
f7b85ea4bd0b5360d662f118448dfe4002b42711c2a0ae4c48bf37b718b947d837aec4a019f404eb726469cfe4e17c5f9972651729f9749c46a7235ed5e174cd	common_voice_nl_18771621.mp3	We moeten eerst vaststellen hoe het virus op je laptop kwam.	0	2				nl	
f7b85ea4bd0b5360d662f118448dfe4002b42711c2a0ae4c48bf37b718b947d837aec4a019f404eb726469cfe4e17c5f9972651729f9749c46a7235ed5e174cd	common_voice_nl_18771622.mp3	Het snoer zit ergens vast.	0	2				nl	
2b8e5f50fb07c9fe36b43a65809856724a9fedfc7e3b3d15545a5b0e23f2366f2abb174d1633b1276c5622e030e7d4fc4141975b6c3dadf44912f76c1cdc9f27	common_voice_nl_18784162.mp3	De muntstukken waren op in die automaat.	1	2				nl	
2b8e5f50fb07c9fe36b43a65809856724a9fedfc7e3b3d15545a5b0e23f2366f2abb174d1633b1276c5622e030e7d4fc4141975b6c3dadf44912f76c1cdc9f27	common_voice_nl_18784163.mp3	De juf van groep drie heet Eva.	1	2				nl	
99c1539e525f755976a98361f0a252958dc1d8f80826eb115edfeb1503ea9ecb703846a73c265a8113cf37d151d4f373dd2f39a7b491a585b547d2df94b18d7a	common_voice_nl_18785560.mp3	De winkel is open van 8 uur 's ochtends tot 8 uur 's avonds.	0	2	teens	male	Nederlands Nederlands	nl	
99c1539e525f755976a98361f0a252958dc1d8f80826eb115edfeb1503ea9ecb703846a73c265a8113cf37d151d4f373dd2f39a7b491a585b547d2df94b18d7a	common_voice_nl_18785609.mp3	Ik voel een scherpe pijn in mijn linker arm.	1	2	teens	male	Nederlands Nederlands	nl	
99c1539e525f755976a98361f0a252958dc1d8f80826eb115edfeb1503ea9ecb703846a73c265a8113cf37d151d4f373dd2f39a7b491a585b547d2df94b18d7a	common_voice_nl_18791050.mp3	Door haar spullen te verhuren had ze nog wat inkomen.	1	2	teens	male	Nederlands Nederlands	nl	
99c1539e525f755976a98361f0a252958dc1d8f80826eb115edfeb1503ea9ecb703846a73c265a8113cf37d151d4f373dd2f39a7b491a585b547d2df94b18d7a	common_voice_nl_18791114.mp3	Het laden duurt wel heel lang.	0	2	teens	male	Nederlands Nederlands	nl	
c3c33bffbc5122b14972dac0d5ac0a371cad19fb82524cedf2f99048dc8dbbe120c17c28986bcb2a388a7d200cee6eee9c7ebcef10d0e9965326b5b6ada9fc16	common_voice_nl_18811225.mp3	De marathon werd in recordtijd uitgelopen.	0	2				nl	
c3c33bffbc5122b14972dac0d5ac0a371cad19fb82524cedf2f99048dc8dbbe120c17c28986bcb2a388a7d200cee6eee9c7ebcef10d0e9965326b5b6ada9fc16	common_voice_nl_18811226.mp3	Dat was een harde noot om te kraken.	0	2				nl	
c3c33bffbc5122b14972dac0d5ac0a371cad19fb82524cedf2f99048dc8dbbe120c17c28986bcb2a388a7d200cee6eee9c7ebcef10d0e9965326b5b6ada9fc16	common_voice_nl_18811227.mp3	Om je rijbewijs te halen moet je een theoretische en een praktische proef afleggen.	0	2				nl	
5b95cd7d39a43a5bebc66317050cd96e48e52c057aa33ba5016e4953d06a73be4d0cb090fb0e51fff66ac3f62cf9436037fb537de969fbe5cf44101ad7910c2c	common_voice_nl_18818832.mp3	Ik heb nog wat rum staan in de kast.	0	2				nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18819859.mp3	België heeft op dit moment meer dan elf miljoen inwoners waarvan het merendeel in Vlaanderen woont.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18819860.mp3	Neen, maar ik heb liever een caipirinha.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18819878.mp3	De A2 loopt parallel aan de Maas in Limburg.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18819937.mp3	De maan zorgt voor de getijden op aarde.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18819969.mp3	Hij keek mij diep in mijn ogen.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820080.mp3	Je kan van me aannemen dat de vakantie erg geslaagd was.	0	2	fourties	male	Nederlands Nederlands	nl	
5b95cd7d39a43a5bebc66317050cd96e48e52c057aa33ba5016e4953d06a73be4d0cb090fb0e51fff66ac3f62cf9436037fb537de969fbe5cf44101ad7910c2c	common_voice_nl_18820454.mp3	H2O is de chemische formule voor water.	0	2				nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820505.mp3	Zij had pijn in haar kuiten na haar prestatie tijdens de loopwedstrijd.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820856.mp3	Het vliegtuig vloog zo laag dat het zelfs nipt de toppen van sommige bomen raakte.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820887.mp3	De verkiezing werd in het begin van het jaar gehouden.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820891.mp3	In het verleden is er nog al eens iets misgegaan op deze afdeling.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820902.mp3	Er staat een kaartjesautomaat in het treinstation.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18820917.mp3	Ik heb een rekening geopend bij ING.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18824911.mp3	Ken je de hoofdwetten van de thermodynamica?	0	2	fourties	male	Nederlands Nederlands	nl	
5b95cd7d39a43a5bebc66317050cd96e48e52c057aa33ba5016e4953d06a73be4d0cb090fb0e51fff66ac3f62cf9436037fb537de969fbe5cf44101ad7910c2c	common_voice_nl_18827037.mp3	Ik denk toch dat er nog wat verschil zit tussen mijn minimale vraag en jullie maximale aanbod.	1	2				nl	
5b95cd7d39a43a5bebc66317050cd96e48e52c057aa33ba5016e4953d06a73be4d0cb090fb0e51fff66ac3f62cf9436037fb537de969fbe5cf44101ad7910c2c	common_voice_nl_18827051.mp3	Na het aftreden van de directeur kwam de manager meer naar de voorgrond.	0	2				nl	
f42c46b7f2a8c89d609273a70312c0d4fcb901fb4563e2920ee83bf55736bc6ad61ddb37442a9a82764cb26a0c5eb0e66fb6e21a345f40bf78c2e8698f9699ea	common_voice_nl_18831093.mp3	We hebben geen tijd om rond de bergen te gaan dus er zit niets anders op dan via de bergpas te gaan.	1	2				nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834440.mp3	De vrouw was zo angstig dat ze niet meer buiten kwam.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834454.mp3	De offerte was gemaakt door een junior verkoper.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834461.mp3	Het was later dan ik had verwacht.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834476.mp3	Ze hebben hun organisatie totaal getransformeerd.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834489.mp3	De vliegende schotel werd door iedereen gezien.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834498.mp3	Woedeaanvallen zitten nu eenmaal in zijn karakter.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834571.mp3	De assen die de kolen bedekken vormen een isolerende laag.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834593.mp3	De wortel van eenentachtig is negen.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834618.mp3	Het product was buitenlands, dat kon je zien aan de taal op de verpakking.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834783.mp3	Neeroeteren is een deelgemeente van Maaseik.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834826.mp3	Op 1 april moet je niets geloven in de krant.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834866.mp3	Het gevolg was dat we het met vier man moesten binnendragen.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834876.mp3	Inderdaad, we hadden meer kunnen doen om het te voorkomen.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18834978.mp3	Er is enkel nog een plaats vrij aan de bar op een kruk.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835252.mp3	Het begon zo langzamerhand een onhoudbare situatie te worden.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835291.mp3	Mijn nicht kan je daar bij helpen.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835532.mp3	De discussie duurde langer dan gedacht.	1	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835557.mp3	Het is verboden om tabaksproducten te verkopen aan minderjarigen.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835564.mp3	Na een lange reis waarbij je verschillende tijdzones kruist kan je last hebben van een jetlag.	0	2	fourties	male	Nederlands Nederlands	nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18835629.mp3	Hij heeft zijn hele leven hard gespaard en is toen alles kwijtgeraakt met één foute belegging.	1	2	fourties	male	Nederlands Nederlands	nl	
6f47914891e9c8dda9fa1e6bc17ebdac80890ed6768b3ac5c64371f7f31db4ea60e633da7e98835c1c2ac1e1d7d52f213fe58382c9904a26122e4275970ceef4	common_voice_nl_18837559.mp3	Pythons zijn één van de families van slangen.	0	2				nl	
eed3e00bf7620e394ae88f29f63f983a1cff5728959193d9b75ef9322cb24cb87df28a7ed6a36db8eb91ea77050a6d13f2346d98d91b3c418b8dad60aaad4b1e	common_voice_nl_18839024.mp3	De marathon is afgelast door extreme weersomstandigheden.	0	2	fourties	male	Nederlands Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839266.mp3	Nog twee dagen in Europa en dan steken we terug de Atlantische Oceaan over.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839274.mp3	Ik heb een wigwam in mijn tuin.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839294.mp3	Reis je eersteklas of tweedeklas?	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839297.mp3	Het is de I van Imperia.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839304.mp3	Iedereen was druk, dus ik ging alleen naar de film.	0	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839308.mp3	Ik had dat weetje al eens gelezen in een reisgids.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839400.mp3	Dit is gemaakt in een fabriek in China.	0	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839418.mp3	Tijdens de oorlog is er hevig gevochten in en rond Eindhoven.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839450.mp3	Het technologiebedrijf toonde weinig begrip voor de protesten.	1	2	twenties	male	Belgisch Nederlands	nl	
9770fb36c8a3ad885675b6fd01e018a6ecc0353b19136b12ac865e8a9a07d8b6646d5860fefe2476e7aac0e7f531901de4761fcbdaa3932602d612a9fa13f5b0	common_voice_nl_18839475.mp3	De paracommando was erin geslaagd om twee weken te overleven achter de linies van de vijand.	1	2	twenties	male	Belgisch Nederlands	nl	
76aad4f74a74aad509cc437dffee66589e3ef15d187da723739c819c1cf05a53dbfa4469bea92b71bb599550df536d60aa3bb20a5b4ab33bda8083015680494e	common_voice_nl_18839704.mp3	De winkel is open van 8 uur 's ochtends tot 8 uur 's avonds.	0	2				nl	
76aad4f74a74aad509cc437dffee66589e3ef15d187da723739c819c1cf05a53dbfa4469bea92b71bb599550df536d60aa3bb20a5b4ab33bda8083015680494e	common_voice_nl_18839755.mp3	Toen ze klein was, was ze veel rustiger.	0	2				nl	
